Episode: 1: [ 0.27053535  0.03697454 -0.01454803 -0.45932928 -0.92235583 -0.9747702
 -0.55486745 -0.24295755  0.4271715 ] 
Episode: 3781: [ 0.2683638   0.03949392 -0.01218031 -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3791: [ 0.2683638   0.03949392 -0.01218031 -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3801: [ 0.2683638   0.03949392 -0.01218031 -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3811: [ 0.2683638   0.03949392 -0.01218031 -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3821: [ 0.2683638   0.03949392 -0.01218031 -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3831: [ 0.2683638   0.03949392 -0.01218031 -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3841: [ 0.2683638   0.03949392 -0.0121803  -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3851: [ 0.2683638   0.03949392 -0.0121803  -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3861: [ 0.2683638   0.03949392 -0.0121803  -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3871: [ 0.2683638   0.03949392 -0.0121803  -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3881: [ 0.2683638   0.03949392 -0.0121803  -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3891: [ 0.2683638   0.03949392 -0.0121803  -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3901: [ 0.2683638   0.03949392 -0.0121803  -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3911: [ 0.2683638   0.03949392 -0.0121803  -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3921: [ 0.2683638   0.03949392 -0.0121803  -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3931: [ 0.2683638   0.03949392 -0.0121803  -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3941: [ 0.2683638   0.03949392 -0.0121803  -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3951: [ 0.2683638   0.03949392 -0.0121803  -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3961: [ 0.2683638   0.03949392 -0.0121803  -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3971: [ 0.2683638   0.03949392 -0.0121803  -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3981: [ 0.2683638   0.03949392 -0.0121803  -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3991: [ 0.2683638   0.03949392 -0.0121803  -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4001: [ 0.2683638   0.03949392 -0.0121803  -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4011: [ 0.2683638   0.03949392 -0.0121803  -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4021: [ 0.2683638   0.03949392 -0.0121803  -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4031: [ 0.2683638   0.03949392 -0.0121803  -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4041: [ 0.2683638   0.03949392 -0.0121803  -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4051: [ 0.2683638   0.03949392 -0.0121803  -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4061: [ 0.2683638   0.03949392 -0.0121803  -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4071: [ 0.2683638   0.03949392 -0.0121803  -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4081: [ 0.2683638   0.03949392 -0.0121803  -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4091: [ 0.2683638   0.03949392 -0.0121803  -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4101: [ 0.2683638   0.03949392 -0.0121803  -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4111: [ 0.2683638   0.03949392 -0.0121803  -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4121: [ 0.2683638   0.03949392 -0.0121803  -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4131: [ 0.2683638   0.03949392 -0.0121803  -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4141: [ 0.2683638   0.03949392 -0.0121803  -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4151: [ 0.2683638   0.03949392 -0.0121803  -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4161: [ 0.2683638   0.03949392 -0.0121803  -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4171: [ 0.2683638   0.03949392 -0.0121803  -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4181: [ 0.2683638   0.03949392 -0.0121803  -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4191: [ 0.2683638   0.03949392 -0.01218024 -0.46147448 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4201: [ 0.2683638   0.03949392 -0.01218022 -0.46147445 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4211: [ 0.2683638   0.03949392 -0.01218021 -0.46147445 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4221: [ 0.2683638   0.03949392 -0.01218022 -0.46147448 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4231: [ 0.2683638   0.03949392 -0.01218024 -0.46147454 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4241: [ 0.2683638   0.03949392 -0.01218026 -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4251: [ 0.2683638   0.03949392 -0.01218027 -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4261: [ 0.2683638   0.03949392 -0.01218027 -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4271: [ 0.2683638   0.03949392 -0.01218023 -0.46147448 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4281: [ 0.2683638   0.03949392 -0.01218022 -0.46147433 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4291: [ 0.2683638   0.03949392 -0.01218021 -0.46147433 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4301: [ 0.2683638   0.03949392 -0.01218021 -0.46147433 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4311: [ 0.2683638   0.03949392 -0.01218021 -0.46147433 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4321: [ 0.2683638   0.03949392 -0.01218021 -0.46147433 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4331: [ 0.2683638   0.03949392 -0.01218021 -0.46147433 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4341: [ 0.2683638   0.03949392 -0.01218021 -0.46147433 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4351: [ 0.2683638   0.03949392 -0.01218021 -0.46147433 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4361: [ 0.2683638   0.03949392 -0.01218021 -0.46147433 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4371: [ 0.2683638   0.03949392 -0.01218021 -0.46147433 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4381: [ 0.2683638   0.03949392 -0.01218021 -0.46147433 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4391: [ 0.2683638   0.03949392 -0.01218021 -0.46147433 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4401: [ 0.2683638   0.03949392 -0.01218021 -0.46147433 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4411: [ 0.2683638   0.03949392 -0.01218019 -0.46147433 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4421: [ 0.2683638   0.03949392 -0.01218017 -0.46147433 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4431: [ 0.2683638   0.03949392 -0.01218016 -0.46147433 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4441: [ 0.2683638   0.03949392 -0.01218016 -0.46147433 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4451: [ 0.2683638   0.03949392 -0.01218016 -0.46147433 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4461: [ 0.2683638   0.03949392 -0.01218016 -0.46147433 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4471: [ 0.2683638   0.03949392 -0.01218016 -0.46147433 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4481: [ 0.2683638   0.03949392 -0.01218016 -0.46147433 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4491: [ 0.2683638   0.03949392 -0.01218016 -0.46147433 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4501: [ 0.2683638   0.03949392 -0.01218016 -0.46147433 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4511: [ 0.2683638   0.03949392 -0.01218016 -0.46147433 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4521: [ 0.2683638   0.03949392 -0.01218016 -0.46147433 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4531: [ 0.2683638   0.03949392 -0.01218016 -0.46147433 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4541: [ 0.2683638   0.03949392 -0.01218016 -0.46147433 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4551: [ 0.2683638   0.03949392 -0.01218016 -0.46147433 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4561: [ 0.2683638   0.03949392 -0.01218016 -0.46147433 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4571: [ 0.2683638   0.03949392 -0.01218016 -0.46147433 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4581: [ 0.2683638   0.03949392 -0.01218016 -0.46147433 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4591: [ 0.2683638   0.03949392 -0.01218016 -0.46147433 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4601: [ 0.2683638   0.03949392 -0.01218016 -0.46147433 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4611: [ 0.2683638   0.03949392 -0.01218016 -0.46147433 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4621: [ 0.2683638   0.03949392 -0.01218016 -0.46147433 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4631: [ 0.2683638   0.03949392 -0.01218016 -0.46147433 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4641: [ 0.2683638   0.03949392 -0.01218016 -0.46147433 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4651: [ 0.2683638   0.03949392 -0.01218016 -0.46147433 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4661: [ 0.2683638   0.03949392 -0.01218016 -0.46147433 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4671: [ 0.2683638   0.03949392 -0.01218016 -0.46147433 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4681: [ 0.2683638   0.03949392 -0.01218016 -0.46147433 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4691: [ 0.2683638   0.03949392 -0.01218016 -0.46147433 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4701: [ 0.2683638   0.03949392 -0.01218016 -0.46147433 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4711: [ 0.2683638   0.03949392 -0.01218016 -0.46147433 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4721: [ 0.2683638   0.03949392 -0.01218016 -0.46147433 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4731: [ 0.2683638   0.03949392 -0.01218016 -0.46147433 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4741: [ 0.2683638   0.03949392 -0.01218016 -0.46147433 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4751: [ 0.2683638   0.03949392 -0.01218016 -0.46147433 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4761: [ 0.2683638   0.03949392 -0.01218016 -0.46147433 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4771: [ 0.2683638   0.03949392 -0.01218016 -0.46147433 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4781: [ 0.2683638   0.03949392 -0.01218016 -0.46147433 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4791: [ 0.2683638   0.03949392 -0.01218016 -0.46147433 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4801: [ 0.2683638   0.03949392 -0.01218016 -0.46147433 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4811: [ 0.2683638   0.03949392 -0.01218016 -0.46147433 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4821: [ 0.2683638   0.03949392 -0.01218016 -0.46147433 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4831: [ 0.2683638   0.03949392 -0.01218016 -0.46147433 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4841: [ 0.2683638   0.03949392 -0.01218016 -0.46147433 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4851: [ 0.2683638   0.03949392 -0.01218016 -0.46147433 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4861: [ 0.2683638   0.03949392 -0.01218016 -0.46147433 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4871: [ 0.2683638   0.03949392 -0.01218016 -0.46147433 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4881: [ 0.2683638   0.03949392 -0.01218016 -0.46147433 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4891: [ 0.2683638   0.03949392 -0.01218016 -0.46147433 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4901: [ 0.2683638   0.03949392 -0.01218016 -0.46147433 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4911: [ 0.2683638   0.03949392 -0.01218016 -0.46147433 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4921: [ 0.2683638   0.03949392 -0.01218016 -0.46147433 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4931: [ 0.2683638   0.03949392 -0.01218016 -0.46147433 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4941: [ 0.2683638   0.03949392 -0.01218016 -0.46147433 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4951: [ 0.2683638   0.03949392 -0.01218016 -0.46147433 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4961: [ 0.2683638   0.03949392 -0.01218016 -0.46147433 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4971: [ 0.2683638   0.03949392 -0.01218016 -0.46147433 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4981: [ 0.2683638   0.03949392 -0.01218016 -0.46147433 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 4991: [ 0.2683638   0.03949392 -0.01218016 -0.46147433 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
