Train Episode: 73	Loss: 4.152071	Accuracy: 0.000	Current Training Data Per Class 1: 21	Loss 2: 3.218665	Accuracy 2: 0.300	Current Training Data Per Class 2: 36	 Total loss: 3.685368	 Total Accuracy: 0.150
Train Episode: 74	Loss: 6.814075	Accuracy: 0.000	Current Training Data Per Class 1: 18	Loss 2: 4.395662	Accuracy 2: 0.200	Current Training Data Per Class 2: 23	 Total loss: 5.604868	 Total Accuracy: 0.100
Train Episode: 75	Loss: 1.602906	Accuracy: 0.480	Current Training Data Per Class 1: 14	Loss 2: 5.658238	Accuracy 2: 0.000	Current Training Data Per Class 2: 25	 Total loss: 3.630572	 Total Accuracy: 0.240
Train Episode: 76	Loss: 3.610384	Accuracy: 0.340	Current Training Data Per Class 1: 38	Loss 2: 9.223226	Accuracy 2: 0.000	Current Training Data Per Class 2: 31	 Total loss: 6.416805	 Total Accuracy: 0.170
Train Episode: 77	Loss: 5.357117	Accuracy: 0.000	Current Training Data Per Class 1: 12	Loss 2: 2.641960	Accuracy 2: 0.200	Current Training Data Per Class 2: 5	 Total loss: 3.999539	 Total Accuracy: 0.100
Train Episode: 78	Loss: 4.050737	Accuracy: 0.000	Current Training Data Per Class 1: 12	Loss 2: 3.850950	Accuracy 2: 0.290	Current Training Data Per Class 2: 38	 Total loss: 3.950844	 Total Accuracy: 0.145
Train Episode: 79	Loss: 2.663461	Accuracy: 0.270	Current Training Data Per Class 1: 24	Loss 2: 5.036528	Accuracy 2: 0.000	Current Training Data Per Class 2: 18	 Total loss: 3.849995	 Total Accuracy: 0.135
Train Episode: 80	Loss: 4.708826	Accuracy: 0.000	Current Training Data Per Class 1: 23	Loss 2: 1.690624	Accuracy 2: 0.500	Current Training Data Per Class 2: 15	 Total loss: 3.199725	 Total Accuracy: 0.250
Train Episode: 81	Loss: 3.460071	Accuracy: 0.210	Current Training Data Per Class 1: 12	Loss 2: 14.304035	Accuracy 2: 0.000	Current Training Data Per Class 2: 32	 Total loss: 8.882053	 Total Accuracy: 0.105
Train Episode: 82	Loss: 4.976521	Accuracy: 0.000	Current Training Data Per Class 1: 37	Loss 2: 2.945470	Accuracy 2: 0.200	Current Training Data Per Class 2: 21	 Total loss: 3.960995	 Total Accuracy: 0.100
Train Episode: 83	Loss: 1.544741	Accuracy: 0.550	Current Training Data Per Class 1: 15	Loss 2: 9.752660	Accuracy 2: 0.000	Current Training Data Per Class 2: 9	 Total loss: 5.648700	 Total Accuracy: 0.275
Train Episode: 84	Loss: 4.252754	Accuracy: 0.000	Current Training Data Per Class 1: 23	Loss 2: 3.389616	Accuracy 2: 0.320	Current Training Data Per Class 2: 23	 Total loss: 3.821185	 Total Accuracy: 0.160
Train Episode: 85	Loss: 10.400739	Accuracy: 0.000	Current Training Data Per Class 1: 21	Loss 2: 6.978834	Accuracy 2: 0.200	Current Training Data Per Class 2: 17	 Total loss: 8.689787	 Total Accuracy: 0.100
Train Episode: 86	Loss: 4.418165	Accuracy: 0.000	Current Training Data Per Class 1: 36	Loss 2: 2.532301	Accuracy 2: 0.190	Current Training Data Per Class 2: 36	 Total loss: 3.475233	 Total Accuracy: 0.095
Train Episode: 87	Loss: 2.959477	Accuracy: 0.220	Current Training Data Per Class 1: 23	Loss 2: 11.857966	Accuracy 2: 0.000	Current Training Data Per Class 2: 29	 Total loss: 7.408722	 Total Accuracy: 0.110
Train Episode: 88	Loss: 1.638159	Accuracy: 0.210	Current Training Data Per Class 1: 36	Loss 2: 9.837281	Accuracy 2: 0.000	Current Training Data Per Class 2: 8	 Total loss: 5.737720	 Total Accuracy: 0.105
Train Episode: 89	Loss: 4.067796	Accuracy: 0.000	Current Training Data Per Class 1: 15	Loss 2: 3.842735	Accuracy 2: 0.200	Current Training Data Per Class 2: 39	 Total loss: 3.955266	 Total Accuracy: 0.100
Train Episode: 90	Loss: 1.550794	Accuracy: 0.600	Current Training Data Per Class 1: 28	Loss 2: 7.876567	Accuracy 2: 0.000	Current Training Data Per Class 2: 5	 Total loss: 4.713681	 Total Accuracy: 0.300
Train Episode: 91	Loss: 3.912838	Accuracy: 0.260	Current Training Data Per Class 1: 14	Loss 2: 8.804246	Accuracy 2: 0.000	Current Training Data Per Class 2: 38	 Total loss: 6.358541	 Total Accuracy: 0.130
Train Episode: 92	Loss: 4.414371	Accuracy: 0.000	Current Training Data Per Class 1: 20	Loss 2: 2.452386	Accuracy 2: 0.200	Current Training Data Per Class 2: 21	 Total loss: 3.433379	 Total Accuracy: 0.100
Train Episode: 93	Loss: 2.379026	Accuracy: 0.270	Current Training Data Per Class 1: 7	Loss 2: 6.442370	Accuracy 2: 0.000	Current Training Data Per Class 2: 20	 Total loss: 4.410698	 Total Accuracy: 0.135
Train Episode: 94	Loss: 5.848993	Accuracy: 0.000	Current Training Data Per Class 1: 23	Loss 2: 3.982049	Accuracy 2: 0.200	Current Training Data Per Class 2: 36	 Total loss: 4.915522	 Total Accuracy: 0.100
Train Episode: 95	Loss: 4.700508	Accuracy: 0.000	Current Training Data Per Class 1: 18	Loss 2: 2.369438	Accuracy 2: 0.110	Current Training Data Per Class 2: 39	 Total loss: 3.534973	 Total Accuracy: 0.055
Train Episode: 96	Loss: 3.921497	Accuracy: 0.000	Current Training Data Per Class 1: 13	Loss 2: 2.440149	Accuracy 2: 0.320	Current Training Data Per Class 2: 6	 Total loss: 3.180823	 Total Accuracy: 0.160
Train Episode: 97	Loss: 2.569081	Accuracy: 0.240	Current Training Data Per Class 1: 33	Loss 2: 9.846255	Accuracy 2: 0.000	Current Training Data Per Class 2: 23	 Total loss: 6.207668	 Total Accuracy: 0.120
Train Episode: 98	Loss: 2.840230	Accuracy: 0.320	Current Training Data Per Class 1: 23	Loss 2: 6.828314	Accuracy 2: 0.000	Current Training Data Per Class 2: 18	 Total loss: 4.834272	 Total Accuracy: 0.160
Train Episode: 99	Loss: 2.289320	Accuracy: 0.400	Current Training Data Per Class 1: 13	Loss 2: 7.800357	Accuracy 2: 0.000	Current Training Data Per Class 2: 26	 Total loss: 5.044838	 Total Accuracy: 0.200
Train Episode: 100	Loss: 4.204966	Accuracy: 0.000	Current Training Data Per Class 1: 37	Loss 2: 3.557472	Accuracy 2: 0.200	Current Training Data Per Class 2: 32	 Total loss: 3.881219	 Total Accuracy: 0.100
Train Episode: 101	Loss: 4.076680	Accuracy: 0.000	Current Training Data Per Class 1: 13	Loss 2: 2.772627	Accuracy 2: 0.200	Current Training Data Per Class 2: 27	 Total loss: 3.424653	 Total Accuracy: 0.100
Train Episode: 102	Loss: 2.919752	Accuracy: 0.310	Current Training Data Per Class 1: 20	Loss 2: 6.896799	Accuracy 2: 0.000	Current Training Data Per Class 2: 13	 Total loss: 4.908275	 Total Accuracy: 0.155
Train Episode: 103	Loss: 2.333157	Accuracy: 0.220	Current Training Data Per Class 1: 30	Loss 2: 5.203626	Accuracy 2: 0.000	Current Training Data Per Class 2: 5	 Total loss: 3.768392	 Total Accuracy: 0.110
Train Episode: 104	Loss: 4.034581	Accuracy: 0.200	Current Training Data Per Class 1: 13	Loss 2: 9.378390	Accuracy 2: 0.000	Current Training Data Per Class 2: 23	 Total loss: 6.706486	 Total Accuracy: 0.100
Train Episode: 105	Loss: 3.919141	Accuracy: 0.010	Current Training Data Per Class 1: 12	Loss 2: 3.763958	Accuracy 2: 0.070	Current Training Data Per Class 2: 7	 Total loss: 3.841549	 Total Accuracy: 0.040
Train Episode: 106	Loss: 1.409874	Accuracy: 0.480	Current Training Data Per Class 1: 26	Loss 2: 7.620049	Accuracy 2: 0.000	Current Training Data Per Class 2: 6	 Total loss: 4.514962	 Total Accuracy: 0.240
Train Episode: 107	Loss: 5.812894	Accuracy: 0.000	Current Training Data Per Class 1: 21	Loss 2: 2.542865	Accuracy 2: 0.210	Current Training Data Per Class 2: 27	 Total loss: 4.177880	 Total Accuracy: 0.105
Train Episode: 108	Loss: 5.578630	Accuracy: 0.000	Current Training Data Per Class 1: 24	Loss 2: 2.658010	Accuracy 2: 0.240	Current Training Data Per Class 2: 10	 Total loss: 4.118320	 Total Accuracy: 0.120
Train Episode: 109	Loss: 3.044582	Accuracy: 0.290	Current Training Data Per Class 1: 20	Loss 2: 4.478918	Accuracy 2: 0.000	Current Training Data Per Class 2: 33	 Total loss: 3.761750	 Total Accuracy: 0.145
Train Episode: 110	Loss: 4.086701	Accuracy: 0.000	Current Training Data Per Class 1: 16	Loss 2: 3.494246	Accuracy 2: 0.250	Current Training Data Per Class 2: 35	 Total loss: 3.790473	 Total Accuracy: 0.125
